"label","col 1","col 2","col 3","col 4","row_type","anbr","indentme","roworder","newrows"
"WOLFF-PARKINSON-WHITE SYNDROME","0","1 (1.4%)","1 (0.8%)","0","VALUE",92,1,208,1
"Grade 2","0","1 (1.4%)","1 (0.8%)","0","VALUE",92,2,209,0
"ATRIOVENTRICULAR BLOCK SECOND DEGREE","0","0","0","1 (1.7%)","VALUE",93,1,209,1
"Missing","0","0","0","1 (1.7%)","VALUE",93,2,210,0
"BUNDLE BRANCH BLOCK LEFT","0","0","0","1 (1.7%)","VALUE",94,1,210,1
"Grade 4","0","0","0","1 (1.7%)","VALUE",94,2,211,0
"SINUS ARRHYTHMIA","0","0","0","1 (1.7%)","VALUE",95,1,211,1
"Grade 3","0","0","0","1 (1.7%)","VALUE",95,2,212,0
"TACHYCARDIA","0","0","0","1 (1.7%)","VALUE",96,1,212,1
"Missing","0","0","0","1 (1.7%)","VALUE",96,2,213,0
"Infections and infestations","9 (17.0%)","6 (8.2%)","15 (11.9%)","14 (23.7%)","VALUE",97,0,213,1
"NASOPHARYNGITIS","3 (5.7%)","3 (4.1%)","6 (4.8%)","2 (3.4%)","VALUE",97,1,214,0
"Grade 3","0","2 (2.7%)","2 (1.6%)","1 (1.7%)","VALUE",97,2,215,0
"Grade 4","1 (1.9%)","1 (1.4%)","2 (1.6%)","1 (1.7%)","VALUE",97,2,216,0
"Grade 5","1 (1.9%)","0","1 (0.8%)","0","VALUE",97,2,217,0
"Missing","1 (1.9%)","0","1 (0.8%)","0","VALUE",97,2,218,0
"INFLUENZA","1 (1.9%)","1 (1.4%)","2 (1.6%)","1 (1.7%)","VALUE",98,1,218,1
"Grade 3","1 (1.9%)","1 (1.4%)","2 (1.6%)","0","VALUE",98,2,219,0
"Grade 4","0","0","0","1 (1.7%)","VALUE",98,2,220,0
"UPPER RESPIRATORY TRACT INFECTION","2 (3.8%)","0","2 (1.6%)","5 (8.5%)","VALUE",99,1,220,1
"Grade 1","0","0","0","2 (3.4%)","VALUE",99,2,221,0
"Grade 2","1 (1.9%)","0","1 (0.8%)","0","VALUE",99,2,222,0
"Grade 4","0","0","0","1 (1.7%)","VALUE",99,2,223,0
"Grade 5","1 (1.9%)","0","1 (0.8%)","0","VALUE",99,2,224,0
"Missing","0","0","0","2 (3.4%)","VALUE",99,2,225,0
"CELLULITIS","0","1 (1.4%)","1 (0.8%)","0","VALUE",100,1,225,1
"Grade 2","0","1 (1.4%)","1 (0.8%)","0","VALUE",100,2,226,0
"HORDEOLUM","1 (1.9%)","0","1 (0.8%)","0","VALUE",101,1,226,1
"Grade 3","1 (1.9%)","0","1 (0.8%)","0","VALUE",101,2,227,0
"LOWER RESPIRATORY TRACT INFECTION","1 (1.9%)","0","1 (0.8%)","0","VALUE",102,1,227,1
"Grade 4","1 (1.9%)","0","1 (0.8%)","0","VALUE",102,2,228,0
"PNEUMONIA","0","1 (1.4%)","1 (0.8%)","0","VALUE",103,1,228,1
"Grade 5","0","1 (1.4%)","1 (0.8%)","0","VALUE",103,2,229,0
"RHINITIS","1 (1.9%)","0","1 (0.8%)","0","VALUE",104,1,229,1
"Grade 3","1 (1.9%)","0","1 (0.8%)","0","VALUE",104,2,230,0
"URINARY TRACT INFECTION","1 (1.9%)","0","1 (0.8%)","2 (3.4%)","VALUE",105,1,230,1
"Grade 1","0","0","0","1 (1.7%)","VALUE",105,2,231,0
"Grade 3","0","0","0","1 (1.7%)","VALUE",105,2,232,0
"Grade 5","1 (1.9%)","0","1 (0.8%)","0","VALUE",105,2,233,0
"BRONCHITIS","0","0","0","1 (1.7%)","VALUE",106,1,233,1
"Missing","0","0","0","1 (1.7%)","VALUE",106,2,234,0
"CERVICITIS","0","0","0","1 (1.7%)","VALUE",107,1,234,1
"Grade 3","0","0","0","1 (1.7%)","VALUE",107,2,235,0
"EAR INFECTION","0","0","0","2 (3.4%)","VALUE",108,1,235,1
"Grade 5","0","0","0","1 (1.7%)","VALUE",108,2,236,0
"Missing","0","0","0","1 (1.7%)","VALUE",108,2,237,0
"GASTROENTERITIS VIRAL","0","0","0","1 (1.7%)","VALUE",109,1,237,1
"Grade 5","0","0","0","1 (1.7%)","VALUE",109,2,238,0
"LOCALISED INFECTION","0","0","0","1 (1.7%)","VALUE",110,1,238,1
"Grade 5","0","0","0","1 (1.7%)","VALUE",110,2,239,0
"VAGINAL MYCOSIS","0","0","0","1 (1.7%)","VALUE",111,1,239,1
"Grade 2","0","0","0","1 (1.7%)","VALUE",111,2,240,0
"Psychiatric disorders","6 (11.3%)","8 (11.0%)","14 (11.1%)","7 (11.9%)","VALUE",112,0,240,1
"CONFUSIONAL STATE","1 (1.9%)","3 (4.1%)","4 (3.2%)","2 (3.4%)","VALUE",112,1,241,0
"Grade 1","0","1 (1.4%)","1 (0.8%)","0","VALUE",112,2,242,0
"Grade 2","1 (1.9%)","0","1 (0.8%)","1 (1.7%)","VALUE",112,2,243,0
"Grade 3","0","0","0","1 (1.7%)","VALUE",112,2,244,0
"Grade 4","0","1 (1.4%)","1 (0.8%)","0","VALUE",112,2,245,0
"Grade 5","0","1 (1.4%)","1 (0.8%)","0","VALUE",112,2,246,0
"AGITATION","0","2 (2.7%)","2 (1.6%)","1 (1.7%)","VALUE",113,1,246,1
"Grade 2","0","2 (2.7%)","2 (1.6%)","0","VALUE",113,2,247,0
"Grade 3","0","0","0","1 (1.7%)","VALUE",113,2,248,0
"ANXIETY","0","1 (1.4%)","1 (0.8%)","0","VALUE",114,1,248,1
"Missing","0","1 (1.4%)","1 (0.8%)","0","VALUE",114,2,249,0
"DELIRIUM","1 (1.9%)","0","1 (0.8%)","0","VALUE",115,1,249,1
"Grade 1","1 (1.9%)","0","1 (0.8%)","0","VALUE",115,2,250,0
"DELUSION","1 (1.9%)","0","1 (0.8%)","1 (1.7%)","VALUE",116,1,250,1
"Grade 4","1 (1.9%)","0","1 (0.8%)","1 (1.7%)","VALUE",116,2,251,0
"DEPRESSED MOOD","0","1 (1.4%)","1 (0.8%)","0","VALUE",117,1,251,1
"Grade 5","0","1 (1.4%)","1 (0.8%)","0","VALUE",117,2,252,0
"HALLUCINATION","1 (1.9%)","0","1 (0.8%)","0","VALUE",118,1,252,1
"Grade 1","1 (1.9%)","0","1 (0.8%)","0","VALUE",118,2,253,0
"HALLUCINATION, VISUAL","1 (1.9%)","0","1 (0.8%)","0","VALUE",119,1,253,1
"Grade 5","1 (1.9%)","0","1 (0.8%)","0","VALUE",119,2,254,0
"INSOMNIA","1 (1.9%)","0","1 (0.8%)","1 (1.7%)","VALUE",120,1,254,1
"Grade 1","1 (1.9%)","0","1 (0.8%)","1 (1.7%)","VALUE",120,2,255,0
"IRRITABILITY","0","1 (1.4%)","1 (0.8%)","0","VALUE",121,1,255,1
"Grade 5","0","1 (1.4%)","1 (0.8%)","0","VALUE",121,2,256,0
"LIBIDO DECREASED","1 (1.9%)","0","1 (0.8%)","0","VALUE",122,1,256,1
"Grade 5","1 (1.9%)","0","1 (0.8%)","0","VALUE",122,2,257,0
"LISTLESS","1 (1.9%)","0","1 (0.8%)","0","VALUE",123,1,257,1
"Grade 3","1 (1.9%)","0","1 (0.8%)","0","VALUE",123,2,258,0
"NIGHTMARE","1 (1.9%)","0","1 (0.8%)","0","VALUE",124,1,258,1
"Missing","1 (1.9%)","0","1 (0.8%)","0","VALUE",124,2,259,0
"RESTLESSNESS","0","1 (1.4%)","1 (0.8%)","0","VALUE",125,1,259,1
"Grade 3","0","1 (1.4%)","1 (0.8%)","0","VALUE",125,2,260,0
"DISORIENTATION","0","0","0","1 (1.7%)","VALUE",126,1,260,1
"Grade 1","0","0","0","1 (1.7%)","VALUE",126,2,261,0
"DISTURBANCE IN SEXUAL AROUSAL","0","0","0","1 (1.7%)","VALUE",127,1,261,1
"Grade 5","0","0","0","1 (1.7%)","VALUE",127,2,262,0
"Respiratory, thoracic and mediastinal disorders","7 (13.2%)","6 (8.2%)","13 (10.3%)","5 (8.5%)","VALUE",128,0,262,1
"COUGH","3 (5.7%)","4 (5.5%)","7 (5.6%)","1 (1.7%)","VALUE",128,1,263,0
"Grade 1","2 (3.8%)","1 (1.4%)","3 (2.4%)","0","VALUE",128,2,264,0
"Grade 2","1 (1.9%)","0","1 (0.8%)","0","VALUE",128,2,265,0
"Grade 3","0","1 (1.4%)","1 (0.8%)","0","VALUE",128,2,266,0
"Grade 4","0","1 (1.4%)","1 (0.8%)","0","VALUE",128,2,267,0
"Grade 5","0","1 (1.4%)","1 (0.8%)","1 (1.7%)","VALUE",128,2,268,0
"NASAL CONGESTION","3 (5.7%)","0","3 (2.4%)","2 (3.4%)","VALUE",129,1,268,1
"Grade 2","2 (3.8%)","0","2 (1.6%)","1 (1.7%)","VALUE",129,2,269,0
"Grade 4","0","0","0","1 (1.7%)","VALUE",129,2,270,0
"Grade 5","1 (1.9%)","0","1 (0.8%)","0","VALUE",129,2,271,0
"EPISTAXIS","2 (3.8%)","0","2 (1.6%)","0","VALUE",130,1,271,1
"Grade 1","1 (1.9%)","0","1 (0.8%)","0","VALUE",130,2,272,0
"Grade 4","1 (1.9%)","0","1 (0.8%)","0","VALUE",130,2,273,0
"RHINORRHOEA","1 (1.9%)","1 (1.4%)","2 (1.6%)","0","VALUE",131,1,273,1
"Grade 4","1 (1.9%)","1 (1.4%)","2 (1.6%)","0","VALUE",131,2,274,0
"ALLERGIC GRANULOMATOUS ANGIITIS","1 (1.9%)","0","1 (0.8%)","0","VALUE",132,1,274,1
"Grade 5","1 (1.9%)","0","1 (0.8%)","0","VALUE",132,2,275,0
"DYSPHONIA","0","1 (1.4%)","1 (0.8%)","0","VALUE",133,1,275,1
"Missing","0","1 (1.4%)","1 (0.8%)","0","VALUE",133,2,276,0
"DYSPNOEA","0","1 (1.4%)","1 (0.8%)","0","VALUE",134,1,276,1
"Grade 3","0","1 (1.4%)","1 (0.8%)","0","VALUE",134,2,277,0
"PHARYNGOLARYNGEAL PAIN","1 (1.9%)","0","1 (0.8%)","0","VALUE",135,1,277,1
"Grade 5","1 (1.9%)","0","1 (0.8%)","0","VALUE",135,2,278,0
"PRODUCTIVE COUGH","1 (1.9%)","0","1 (0.8%)","0","VALUE",136,1,278,1
"Grade 5","1 (1.9%)","0","1 (0.8%)","0","VALUE",136,2,279,0
"RESPIRATORY TRACT CONGESTION","1 (1.9%)","0","1 (0.8%)","0","VALUE",137,1,279,1
"Grade 4","1 (1.9%)","0","1 (0.8%)","0","VALUE",137,2,280,0
"EMPHYSEMA","0","0","0","1 (1.7%)","VALUE",138,1,280,1
"Grade 5","0","0","0","1 (1.7%)","VALUE",138,2,281,0
"POSTNASAL DRIP","0","0","0","1 (1.7%)","VALUE",139,1,281,1
"Grade 4","0","0","0","1 (1.7%)","VALUE",139,2,282,0
"Investigations","5 (9.4%)","7 (9.6%)","12 (9.5%)","7 (11.9%)","VALUE",140,0,282,1
"BLOOD GLUCOSE INCREASED","1 (1.9%)","1 (1.4%)","2 (1.6%)","0","VALUE",140,1,283,0
"Grade 5","1 (1.9%)","0","1 (0.8%)","0","VALUE",140,2,284,0
"Missing","0","1 (1.4%)","1 (0.8%)","0","VALUE",140,2,285,0
"ELECTROCARDIOGRAM T WAVE INVERSION","1 (1.9%)","1 (1.4%)","2 (1.6%)","2 (3.4%)","VALUE",141,1,285,1
"Grade 2","0","0","0","1 (1.7%)","VALUE",141,2,286,0
"Grade 3","0","0","0","1 (1.7%)","VALUE",141,2,287,0
"Grade 5","1 (1.9%)","0","1 (0.8%)","0","VALUE",141,2,288,0
"Missing","0","1 (1.4%)","1 (0.8%)","0","VALUE",141,2,289,0
"BIOPSY","1 (1.9%)","0","1 (0.8%)","0","VALUE",142,1,289,1
"Grade 3","1 (1.9%)","0","1 (0.8%)","0","VALUE",142,2,290,0
"BIOPSY PROSTATE","1 (1.9%)","0","1 (0.8%)","0","VALUE",143,1,290,1
"Grade 4","1 (1.9%)","0","1 (0.8%)","0","VALUE",143,2,291,0
"BLOOD CHOLESTEROL INCREASED","1 (1.9%)","0","1 (0.8%)","0","VALUE",144,1,291,1
"Grade 3","1 (1.9%)","0","1 (0.8%)","0","VALUE",144,2,292,0
"BODY TEMPERATURE INCREASED","0","1 (1.4%)","1 (0.8%)","0","VALUE",145,1,292,1
"Grade 5","0","1 (1.4%)","1 (0.8%)","0","VALUE",145,2,293,0
"ELECTROCARDIOGRAM ST SEGMENT DEPRESSION","0","1 (1.4%)","1 (0.8%)","3 (5.1%)","VALUE",146,1,293,1
"Grade 1","0","0","0","1 (1.7%)","VALUE",146,2,294,0
"Grade 2","0","0","0","1 (1.7%)","VALUE",146,2,295,0
"Grade 5","0","1 (1.4%)","1 (0.8%)","1 (1.7%)","VALUE",146,2,296,0
"ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED","0","1 (1.4%)","1 (0.8%)","1 (1.7%)","VALUE",147,1,296,1
"Grade 4","0","1 (1.4%)","1 (0.8%)","0","VALUE",147,2,297,0
"Missing","0","0","0","1 (1.7%)","VALUE",147,2,298,0
"NASAL MUCOSA BIOPSY","0","1 (1.4%)","1 (0.8%)","0","VALUE",148,1,298,1
"Grade 1","0","1 (1.4%)","1 (0.8%)","0","VALUE",148,2,299,0
"WEIGHT DECREASED","0","1 (1.4%)","1 (0.8%)","0","VALUE",149,1,299,1
"Grade 2","0","1 (1.4%)","1 (0.8%)","0","VALUE",149,2,300,0
"BLOOD ALKALINE PHOSPHATASE INCREASED","0","0","0","1 (1.7%)","VALUE",150,1,300,1
"Grade 5","0","0","0","1 (1.7%)","VALUE",150,2,301,0
"BLOOD CREATINE PHOSPHOKINASE INCREASED","0","0","0","1 (1.7%)","VALUE",151,1,301,1
"Grade 3","0","0","0","1 (1.7%)","VALUE",151,2,302,0
"BLOOD URINE PRESENT","0","0","0","1 (1.7%)","VALUE",152,1,302,1
"Grade 5","0","0","0","1 (1.7%)","VALUE",152,2,303,0
"CYSTOSCOPY","0","0","0","1 (1.7%)","VALUE",153,1,303,1
"Grade 2","0","0","0","1 (1.7%)","VALUE",153,2,304,0
"Musculoskeletal and connective tissue disorders","4 (7.5%)","5 (6.8%)","9 (7.1%)","2 (3.4%)","VALUE",154,0,304,1
"BACK PAIN","2 (3.8%)","1 (1.4%)","3 (2.4%)","1 (1.7%)","VALUE",154,1,305,0
"Grade 3","1 (1.9%)","0","1 (0.8%)","0","VALUE",154,2,306,0
"Grade 5","1 (1.9%)","0","1 (0.8%)","1 (1.7%)","VALUE",154,2,307,0
"Missing","0","1 (1.4%)","1 (0.8%)","0","VALUE",154,2,308,0
"ARTHRALGIA","1 (1.9%)","1 (1.4%)","2 (1.6%)","0","VALUE",155,1,308,1
"Grade 4","0","1 (1.4%)","1 (0.8%)","0","VALUE",155,2,309,0
"Missing","1 (1.9%)","0","1 (0.8%)","0","VALUE",155,2,310,0
"FLANK PAIN","1 (1.9%)","0","1 (0.8%)","0","VALUE",156,1,310,1
"Grade 3","1 (1.9%)","0","1 (0.8%)","0","VALUE",156,2,311,0
"MUSCLE SPASMS","0","1 (1.4%)","1 (0.8%)","0","VALUE",157,1,311,1
"Grade 2","0","1 (1.4%)","1 (0.8%)","0","VALUE",157,2,312,0
"MUSCULAR WEAKNESS","0","1 (1.4%)","1 (0.8%)","0","VALUE",158,1,312,1
"Grade 4","0","1 (1.4%)","1 (0.8%)","0","VALUE",158,2,313,0
"MYALGIA","1 (1.9%)","0","1 (0.8%)","0","VALUE",159,1,313,1
"Grade 3","1 (1.9%)","0","1 (0.8%)","0","VALUE",159,2,314,0
"SHOULDER PAIN","0","1 (1.4%)","1 (0.8%)","1 (1.7%)","VALUE",160,1,314,1
"Grade 2","0","1 (1.4%)","1 (0.8%)","0","VALUE",160,2,315,0
"Grade 4","0","0","0","1 (1.7%)","VALUE",160,2,316,0
"Injury, poisoning and procedural complications","3 (5.7%)","5 (6.8%)","8 (6.3%)","2 (3.4%)","VALUE",161,0,316,1
"CONTUSION","2 (3.8%)","1 (1.4%)","3 (2.4%)","0","VALUE",161,1,317,0
"Grade 2","0","1 (1.4%)","1 (0.8%)","0","VALUE",161,2,318,0
"Grade 4","1 (1.9%)","0","1 (0.8%)","0","VALUE",161,2,319,0
"Missing","1 (1.9%)","0","1 (0.8%)","0","VALUE",161,2,320,0
"FALL","1 (1.9%)","2 (2.7%)","3 (2.4%)","1 (1.7%)","VALUE",162,1,320,1
"Grade 1","0","1 (1.4%)","1 (0.8%)","0","VALUE",162,2,321,0
"Grade 3","1 (1.9%)","1 (1.4%)","2 (1.6%)","0","VALUE",162,2,322,0
"Grade 5","0","0","0","1 (1.7%)","VALUE",162,2,323,0
"EXCORIATION","1 (1.9%)","1 (1.4%)","2 (1.6%)","0","VALUE",163,1,323,1
"Grade 2","0","1 (1.4%)","1 (0.8%)","0","VALUE",163,2,324,0
"Missing","1 (1.9%)","0","1 (0.8%)","0","VALUE",163,2,325,0
"SKIN LACERATION","0","2 (2.7%)","2 (1.6%)","0","VALUE",164,1,325,1
"Grade 1","0","1 (1.4%)","1 (0.8%)","0","VALUE",164,2,326,0
"Grade 5","0","1 (1.4%)","1 (0.8%)","0","VALUE",164,2,327,0
"FACIAL BONES FRACTURE","1 (1.9%)","0","1 (0.8%)","0","VALUE",165,1,327,1
"Grade 2","1 (1.9%)","0","1 (0.8%)","0","VALUE",165,2,328,0
"JOINT DISLOCATION","0","1 (1.4%)","1 (0.8%)","0","VALUE",166,1,328,1
"Grade 2","0","1 (1.4%)","1 (0.8%)","0","VALUE",166,2,329,0
"WOUND","0","1 (1.4%)","1 (0.8%)","0","VALUE",167,1,329,1
"Grade 3","0","1 (1.4%)","1 (0.8%)","0","VALUE",167,2,330,0
"HIP FRACTURE","0","0","0","1 (1.7%)","VALUE",168,1,330,1
"Grade 4","0","0","0","1 (1.7%)","VALUE",168,2,331,0
"Renal and urinary disorders","2 (3.8%)","3 (4.1%)","5 (4.0%)","2 (3.4%)","VALUE",169,0,331,1
"CALCULUS URETHRAL","1 (1.9%)","0","1 (0.8%)","0","VALUE",169,1,332,0
"Missing","1 (1.9%)","0","1 (0.8%)","0","VALUE",169,2,333,0
"DYSURIA","0","1 (1.4%)","1 (0.8%)","1 (1.7%)","VALUE",170,1,333,1
"Grade 2","0","0","0","1 (1.7%)","VALUE",170,2,334,0
"Grade 5","0","1 (1.4%)","1 (0.8%)","0","VALUE",170,2,335,0
"INCONTINENCE","0","1 (1.4%)","1 (0.8%)","0","VALUE",171,1,335,1
"Grade 5","0","1 (1.4%)","1 (0.8%)","0","VALUE",171,2,336,0
"MICTURITION URGENCY","0","1 (1.4%)","1 (0.8%)","1 (1.7%)","VALUE",172,1,336,1
"Grade 2","0","1 (1.4%)","1 (0.8%)","0","VALUE",172,2,337,0
"Grade 5","0","0","0","1 (1.7%)","VALUE",172,2,338,0
"NEPHROLITHIASIS","1 (1.9%)","0","1 (0.8%)","0","VALUE",173,1,338,1
"Grade 1","1 (1.9%)","0","1 (0.8%)","0","VALUE",173,2,339,0
"Vascular disorders","1 (1.9%)","3 (4.1%)","4 (3.2%)","3 (5.1%)","VALUE",174,0,339,1
"HOT FLUSH","0","1 (1.4%)","1 (0.8%)","0","VALUE",174,1,340,0
"Grade 2","0","1 (1.4%)","1 (0.8%)","0","VALUE",174,2,341,0
"HYPERTENSION","0","1 (1.4%)","1 (0.8%)","1 (1.7%)","VALUE",175,1,341,1
"Grade 2","0","1 (1.4%)","1 (0.8%)","0","VALUE",175,2,342,0
"Grade 5","0","0","0","1 (1.7%)","VALUE",175,2,343,0
"HYPOTENSION","0","1 (1.4%)","1 (0.8%)","2 (3.4%)","VALUE",176,1,343,1
"Grade 2","0","0","0","1 (1.7%)","VALUE",176,2,344,0
"Grade 3","0","0","0","1 (1.7%)","VALUE",176,2,345,0
"Grade 5","0","1 (1.4%)","1 (0.8%)","0","VALUE",176,2,346,0
"WOUND HAEMORRHAGE","1 (1.9%)","0","1 (0.8%)","0","VALUE",177,1,346,1
"Grade 5","1 (1.9%)","0","1 (0.8%)","0","VALUE",177,2,347,0
"ORTHOSTATIC HYPOTENSION","0","0","0","1 (1.7%)","VALUE",178,1,347,1
"Grade 1","0","0","0","1 (1.7%)","VALUE",178,2,348,0
"Ear and labyrinth disorders","1 (1.9%)","2 (2.7%)","3 (2.4%)","1 (1.7%)","VALUE",179,0,348,1
"VERTIGO","1 (1.9%)","1 (1.4%)","2 (1.6%)","0","VALUE",179,1,349,0
"Grade 1","1 (1.9%)","0","1 (0.8%)","0","VALUE",179,2,350,0
"Grade 3","0","1 (1.4%)","1 (0.8%)","0","VALUE",179,2,351,0
"CERUMEN IMPACTION","0","1 (1.4%)","1 (0.8%)","0","VALUE",180,1,351,1
"Grade 1","0","1 (1.4%)","1 (0.8%)","0","VALUE",180,2,352,0
"EAR PAIN","0","0","0","1 (1.7%)","VALUE",181,1,352,1
"Grade 4","0","0","0","1 (1.7%)","VALUE",181,2,353,0
"Eye disorders","1 (1.9%)","2 (2.7%)","3 (2.4%)","2 (3.4%)","VALUE",182,0,353,1
"VISION BLURRED","1 (1.9%)","1 (1.4%)","2 (1.6%)","0","VALUE",182,1,354,0
"Grade 2","1 (1.9%)","0","1 (0.8%)","0","VALUE",182,2,355,0
"Grade 5","0","1 (1.4%)","1 (0.8%)","0","VALUE",182,2,356,0
"CONJUNCTIVAL HAEMORRHAGE","0","1 (1.4%)","1 (0.8%)","0","VALUE",183,1,356,1
"Grade 5","0","1 (1.4%)","1 (0.8%)","0","VALUE",183,2,357,0
"CONJUNCTIVITIS","0","0","0","1 (1.7%)","VALUE",184,1,357,1
"Grade 5","0","0","0","1 (1.7%)","VALUE",184,2,358,0
"EYE ALLERGY","0","0","0","1 (1.7%)","VALUE",185,1,358,1
"Grade 2","0","0","0","1 (1.7%)","VALUE",185,2,359,0
"EYE PRURITUS","0","0","0","1 (1.7%)","VALUE",186,1,359,1
"Grade 5","0","0","0","1 (1.7%)","VALUE",186,2,360,0
"EYE SWELLING","0","0","0","1 (1.7%)","VALUE",187,1,360,1
"Grade 5","0","0","0","1 (1.7%)","VALUE",187,2,361,0
"Reproductive system and breast disorders","3 (5.7%)","0","3 (2.4%)","3 (5.1%)","VALUE",188,0,361,1
"ABNORMAL UTERINE BLEEDING","1 (1.9%)","0","1 (0.8%)","0","VALUE",188,1,362,0
"Missing","1 (1.9%)","0","1 (0.8%)","0","VALUE",188,2,363,0
"BENIGN PROSTATIC HYPERPLASIA","1 (1.9%)","0","1 (0.8%)","1 (1.7%)","VALUE",189,1,363,1
"Grade 2","0","0","0","1 (1.7%)","VALUE",189,2,364,0
"Grade 3","1 (1.9%)","0","1 (0.8%)","0","VALUE",189,2,365,0
"ERECTILE DYSFUNCTION","1 (1.9%)","0","1 (0.8%)","1 (1.7%)","VALUE",190,1,365,1
"Grade 2","1 (1.9%)","0","1 (0.8%)","0","VALUE",190,2,366,0
"Grade 3","0","0","0","1 (1.7%)","VALUE",190,2,367,0
"PELVIC PAIN","0","0","0","1 (1.7%)","VALUE",191,1,367,1
"Grade 4","0","0","0","1 (1.7%)","VALUE",191,2,368,0
"Congenital, familial and genetic disorders","1 (1.9%)","1 (1.4%)","2 (1.6%)","0","VALUE",192,0,368,1
"VENTRICULAR SEPTAL DEFECT","1 (1.9%)","1 (1.4%)","2 (1.6%)","0","VALUE",192,1,369,0
"Grade 1","0","1 (1.4%)","1 (0.8%)","0","VALUE",192,2,370,0
"Grade 4","1 (1.9%)","0","1 (0.8%)","0","VALUE",192,2,371,0
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","1 (1.9%)","1 (1.4%)","2 (1.6%)","0","VALUE",193,0,371,1
"COLON CANCER","0","1 (1.4%)","1 (0.8%)","0","VALUE",193,1,372,0
"Grade 3","0","1 (1.4%)","1 (0.8%)","0","VALUE",193,2,373,0
"PROSTATE CANCER","1 (1.9%)","0","1 (0.8%)","0","VALUE",194,1,373,1
"Grade 1","1 (1.9%)","0","1 (0.8%)","0","VALUE",194,2,374,0
"Endocrine disorders","0","1 (1.4%)","1 (0.8%)","1 (1.7%)","VALUE",195,0,374,1
"BLEEDING ANOVULATORY","0","1 (1.4%)","1 (0.8%)","1 (1.7%)","VALUE",195,1,375,0
"Grade 1","0","0","0","1 (1.7%)","VALUE",195,2,376,0
"Grade 5","0","1 (1.4%)","1 (0.8%)","0","VALUE",195,2,377,0
"Metabolism and nutrition disorders","1 (1.9%)","0","1 (0.8%)","2 (3.4%)","VALUE",196,0,377,1
"INCREASED APPETITE","1 (1.9%)","0","1 (0.8%)","0","VALUE",196,1,378,0
"Grade 5","1 (1.9%)","0","1 (0.8%)","0","VALUE",196,2,379,0
"DECREASED APPETITE","0","0","0","1 (1.7%)","VALUE",197,1,379,1
"Grade 5","0","0","0","1 (1.7%)","VALUE",197,2,380,0
"DEHYDRATION","0","0","0","1 (1.7%)","VALUE",198,1,380,1
"Missing","0","0","0","1 (1.7%)","VALUE",198,2,381,0
"Surgical and medical procedures","1 (1.9%)","0","1 (0.8%)","2 (3.4%)","VALUE",199,0,381,1
"ACROCHORDON EXCISION","1 (1.9%)","0","1 (0.8%)","0","VALUE",199,1,382,0
"Grade 5","1 (1.9%)","0","1 (0.8%)","0","VALUE",199,2,383,0
"CATARACT OPERATION","0","0","0","1 (1.7%)","VALUE",200,1,383,1
"Grade 3","0","0","0","1 (1.7%)","VALUE",200,2,384,0
"EYE LASER SURGERY","0","0","0","1 (1.7%)","VALUE",201,1,384,1
"Grade 3","0","0","0","1 (1.7%)","VALUE",201,2,385,0
